d,practice_id,paid,claims,denial_rate,month,year,is_weekend,is_holiday,flu_season_flag,end_of_month_flag
2023-07-06,PRA1,1820.1200000000001,19,0.0,7,2023,0,0,0,0
2023-07-06,PRA2,3524.26,20,0.15,7,2023,0,0,0,0
2023-07-06,PRA3,1103.08,14,0.07142857142857142,7,2023,0,0,0,0
2023-07-07,PRA1,3132.04,27,0.0,7,2023,0,0,0,0
2023-07-07,PRA2,2555.66,23,0.13043478260869565,7,2023,0,0,0,0
2023-07-07,PRA3,2284.85,13,0.0,7,2023,0,0,0,0
2023-07-08,PRA1,3185.21,23,0.043478260869565216,7,2023,1,0,0,0
2023-07-08,PRA2,4192.89,22,0.09090909090909091,7,2023,1,0,0,0
2023-07-08,PRA3,2536.49,14,0.07142857142857142,7,2023,1,0,0,0
2023-07-09,PRA1,1391.45,21,0.14285714285714285,7,2023,1,0,0,0
2023-07-09,PRA2,2639.65,19,0.0,7,2023,1,0,0,0
2023-07-09,PRA3,1400.98,12,0.16666666666666666,7,2023,1,0,0,0
2023-07-10,PRA1,4702.45,33,0.06060606060606061,7,2023,0,0,0,0
2023-07-10,PRA2,2153.53,22,0.09090909090909091,7,2023,0,0,0,0
2023-07-10,PRA3,1802.86,9,0.0,7,2023,0,0,0,0
2023-07-11,PRA1,5273.02,33,0.030303030303030304,7,2023,0,0,0,0
2023-07-11,PRA2,3274.9,26,0.07692307692307693,7,2023,0,0,0,0
2023-07-11,PRA3,1800.99,14,0.21428571428571427,7,2023,0,0,0,0
2023-07-12,PRA1,3342.86,27,0.07407407407407407,7,2023,0,0,0,0
2023-07-12,PRA2,2347.76,21,0.14285714285714285,7,2023,0,0,0,0
2023-07-12,PRA3,1663.88,11,0.09090909090909091,7,2023,0,0,0,0
2023-07-13,PRA1,4168.63,33,0.06060606060606061,7,2023,0,0,0,0
2023-07-13,PRA2,3663.84,17,0.0,7,2023,0,0,0,0
2023-07-13,PRA3,1032.79,13,0.07692307692307693,7,2023,0,0,0,0
2023-07-14,PRA1,3377.15,23,0.043478260869565216,7,2023,0,0,0,0
2023-07-14,PRA2,2019.24,19,0.10526315789473684,7,2023,0,0,0,0
2023-07-14,PRA3,1427.72,12,0.0,7,2023,0,0,0,0
2023-07-15,PRA1,3042.0499999999997,22,0.045454545454545456,7,2023,1,0,0,0
2023-07-15,PRA2,3003.39,18,0.0,7,2023,1,0,0,0
2023-07-15,PRA3,1428.56,10,0.0,7,2023,1,0,0,0
2023-07-16,PRA1,3492.41,23,0.08695652173913043,7,2023,1,0,0,0
2023-07-16,PRA2,897.9100000000001,13,0.07692307692307693,7,2023,1,0,0,0
2023-07-16,PRA3,1811.1599999999999,11,0.0,7,2023,1,0,0,0
2023-07-17,PRA1,1660.35,13,0.0,7,2023,0,0,0,0
2023-07-17,PRA2,3066.65,18,0.05555555555555555,7,2023,0,0,0,0
2023-07-17,PRA3,2949.9,18,0.0,7,2023,0,0,0,0
2023-07-18,PRA1,4743.23,38,0.05263157894736842,7,2023,0,0,0,0
2023-07-18,PRA2,1399.35,14,0.0,7,2023,0,0,0,0
2023-07-18,PRA3,2400.35,17,0.0,7,2023,0,0,0,0
2023-07-19,PRA1,3067.92,27,0.037037037037037035,7,2023,0,0,0,0
2023-07-19,PRA2,2830.7,17,0.0,7,2023,0,0,0,0
2023-07-19,PRA3,616.03,8,0.0,7,2023,0,0,0,0
2023-07-20,PRA1,2768.54,26,0.0,7,2023,0,0,0,0
2023-07-20,PRA2,3225.6,14,0.14285714285714285,7,2023,0,0,0,0
2023-07-20,PRA3,652.72,9,0.1111111111111111,7,2023,0,0,0,0
2023-07-21,PRA1,4752.77,27,0.07407407407407407,7,2023,0,0,0,0
2023-07-21,PRA2,2284.97,16,0.0,7,2023,0,0,0,0
2023-07-21,PRA3,821.87,10,0.1,7,2023,0,0,0,0
2023-07-22,PRA1,1866.01,19,0.15789473684210525,7,2023,1,0,0,0
2023-07-22,PRA2,1994.3899999999999,17,0.0,7,2023,1,0,0,0
2023-07-22,PRA3,1675.94,11,0.0,7,2023,1,0,0,0
2023-07-23,PRA1,3983.06,34,0.20588235294117646,7,2023,1,0,0,0
2023-07-23,PRA2,892.75,14,0.14285714285714285,7,2023,1,0,0,0
2023-07-23,PRA3,631.96,7,0.0,7,2023,1,0,0,0
2023-07-24,PRA1,4086.85,22,0.0,7,2023,0,0,0,0
2023-07-24,PRA2,2569.1,21,0.0,7,2023,0,0,0,0
2023-07-24,PRA3,1671.31,8,0.0,7,2023,0,0,0,0
2023-07-25,PRA1,2424.68,19,0.05263157894736842,7,2023,0,0,0,0
2023-07-25,PRA2,2523.75,17,0.058823529411764705,7,2023,0,0,0,0
2023-07-25,PRA3,2376.6,16,0.0625,7,2023,0,0,0,0
2023-07-26,PRA1,3976.7999999999997,33,0.030303030303030304,7,2023,0,0,0,0
2023-07-26,PRA2,2309.61,14,0.07142857142857142,7,2023,0,0,0,0
2023-07-26,PRA3,1632.97,14,0.0,7,2023,0,0,0,0
2023-07-27,PRA1,2035.03,21,0.0,7,2023,0,0,0,0
2023-07-27,PRA2,3872.75,23,0.08695652173913043,7,2023,0,0,0,0
2023-07-27,PRA3,1062.29,12,0.25,7,2023,0,0,0,0
2023-07-28,PRA1,2488.01,26,0.07692307692307693,7,2023,0,0,0,0
2023-07-28,PRA2,2115.82,15,0.06666666666666667,7,2023,0,0,0,0
2023-07-28,PRA3,1216.78,14,0.21428571428571427,7,2023,0,0,0,0
2023-07-29,PRA1,2993.93,26,0.07692307692307693,7,2023,1,0,0,0
2023-07-29,PRA2,1701.77,18,0.1111111111111111,7,2023,1,0,0,0
2023-07-29,PRA3,1960.95,10,0.1,7,2023,1,0,0,0
2023-07-30,PRA1,2715.89,23,0.043478260869565216,7,2023,1,0,0,0
2023-07-30,PRA2,1188.42,14,0.14285714285714285,7,2023,1,0,0,0
2023-07-30,PRA3,1350.83,6,0.0,7,2023,1,0,0,0
2023-07-31,PRA1,2763.7400000000002,21,0.047619047619047616,7,2023,0,0,0,1
2023-07-31,PRA2,1550.12,14,0.07142857142857142,7,2023,0,0,0,1
2023-07-31,PRA3,330.84000000000003,7,0.14285714285714285,7,2023,0,0,0,1
2023-08-01,PRA1,3430.7,29,0.06896551724137931,8,2023,0,0,0,0
2023-08-01,PRA2,2933.42,17,0.0,8,2023,0,0,0,0
2023-08-01,PRA3,1249.45,11,0.0,8,2023,0,0,0,0
2023-08-02,PRA1,2249.8,24,0.041666666666666664,8,2023,0,0,0,0
2023-08-02,PRA2,5162.15,23,0.0,8,2023,0,0,0,0
2023-08-02,PRA3,2466.9,19,0.05263157894736842,8,2023,0,0,0,0
2023-08-03,PRA1,3381.3,26,0.038461538461538464,8,2023,0,0,0,0
2023-08-03,PRA2,4453.19,25,0.04,8,2023,0,0,0,0
2023-08-03,PRA3,1077.75,11,0.18181818181818182,8,2023,0,0,0,0
2023-08-04,PRA1,2708.16,23,0.08695652173913043,8,2023,0,0,0,0
2023-08-04,PRA2,1657.03,17,0.058823529411764705,8,2023,0,0,0,0
2023-08-04,PRA3,868.28,9,0.0,8,2023,0,0,0,0
2023-08-05,PRA1,2192.11,21,0.14285714285714285,8,2023,1,0,0,0
2023-08-05,PRA2,3403.4700000000003,22,0.13636363636363635,8,2023,1,0,0,0
2023-08-05,PRA3,1471.56,14,0.0,8,2023,1,0,0,0
2023-08-06,PRA1,3712.81,29,0.13793103448275862,8,2023,1,0,0,0
2023-08-06,PRA2,4062.15,21,0.09523809523809523,8,2023,1,0,0,0
2023-08-06,PRA3,1629.88,12,0.16666666666666666,8,2023,1,0,0,0
2023-08-07,PRA1,3384.47,26,0.15384615384615385,8,2023,0,0,0,0
2023-08-07,PRA2,1693.98,16,0.1875,8,2023,0,0,0,0
2023-08-07,PRA3,1387.06,10,0.1,8,2023,0,0,0,0
2023-08-08,PRA1,3420.18,25,0.04,8,2023,0,0,0,0
2023-08-08,PRA2,2183.65,14,0.0,8,2023,0,0,0,0
2023-08-08,PRA3,1951.51,11,0.0,8,2023,0,0,0,0
2023-08-09,PRA1,4367.55,31,0.03225806451612903,8,2023,0,0,0,0
2023-08-09,PRA2,2646.21,21,0.23809523809523808,8,2023,0,0,0,0
2023-08-09,PRA3,2523.5,15,0.0,8,2023,0,0,0,0
2023-08-10,PRA1,1782.48,19,0.15789473684210525,8,2023,0,0,0,0
2023-08-10,PRA2,2373.11,22,0.09090909090909091,8,2023,0,0,0,0
2023-08-10,PRA3,1542.72,10,0.0,8,2023,0,0,0,0
2023-08-11,PRA1,2278.09,21,0.14285714285714285,8,2023,0,0,0,0
2023-08-11,PRA2,897.6999999999999,11,0.09090909090909091,8,2023,0,0,0,0
2023-08-11,PRA3,1316.94,7,0.0,8,2023,0,0,0,0
2023-08-12,PRA1,2495.92,22,0.09090909090909091,8,2023,1,0,0,0
2023-08-12,PRA2,1296.82,20,0.1,8,2023,1,0,0,0
2023-08-12,PRA3,1897.0600000000002,15,0.06666666666666667,8,2023,1,0,0,0
2023-08-13,PRA1,2189.98,21,0.14285714285714285,8,2023,1,0,0,0
2023-08-13,PRA2,1367.93,14,0.14285714285714285,8,2023,1,0,0,0
2023-08-13,PRA3,863.4,12,0.16666666666666666,8,2023,1,0,0,0
2023-08-14,PRA1,4346.27,27,0.1111111111111111,8,2023,0,0,0,0
2023-08-14,PRA2,2045.59,17,0.11764705882352941,8,2023,0,0,0,0
2023-08-14,PRA3,1128.59,6,0.0,8,2023,0,0,0,0
2023-08-15,PRA1,2069.52,15,0.0,8,2023,0,0,0,0
2023-08-15,PRA2,2140.92,17,0.058823529411764705,8,2023,0,0,0,0
2023-08-15,PRA3,855.08,10,0.1,8,2023,0,0,0,0
2023-08-16,PRA1,5196.99,36,0.1388888888888889,8,2023,0,0,0,0
2023-08-16,PRA2,4988.26,28,0.0,8,2023,0,0,0,0
2023-08-16,PRA3,2192.2,10,0.0,8,2023,0,0,0,0
2023-08-17,PRA1,2596.08,22,0.045454545454545456,8,2023,0,0,0,0
2023-08-17,PRA2,2178.01,14,0.07142857142857142,8,2023,0,0,0,0
2023-08-17,PRA3,1963.66,16,0.0,8,2023,0,0,0,0
2023-08-18,PRA1,3040.65,24,0.0,8,2023,0,0,0,0
2023-08-18,PRA2,1453.34,15,0.0,8,2023,0,0,0,0
2023-08-18,PRA3,1585.64,13,0.3076923076923077,8,2023,0,0,0,0
2023-08-19,PRA1,2970.38,23,0.08695652173913043,8,2023,1,0,0,0
2023-08-19,PRA2,857.25,14,0.07142857142857142,8,2023,1,0,0,0
2023-08-19,PRA3,885.03,7,0.14285714285714285,8,2023,1,0,0,0
2023-08-20,PRA1,3598.6,22,0.0,8,2023,1,0,0,0
2023-08-20,PRA2,2420.01,17,0.11764705882352941,8,2023,1,0,0,0
2023-08-20,PRA3,1262.3799999999999,10,0.1,8,2023,1,0,0,0
2023-08-21,PRA1,5557.98,35,0.02857142857142857,8,2023,0,0,0,0
2023-08-21,PRA2,3046.28,19,0.0,8,2023,0,0,0,0
2023-08-21,PRA3,1689.57,11,0.09090909090909091,8,2023,0,0,0,0
2023-08-22,PRA1,2009.85,18,0.05555555555555555,8,2023,0,0,0,0
2023-08-22,PRA2,1667.09,9,0.2222222222222222,8,2023,0,0,0,0
2023-08-22,PRA3,1151.6,13,0.0,8,2023,0,0,0,0
2023-08-23,PRA1,3668.33,29,0.06896551724137931,8,2023,0,0,0,0
2023-08-23,PRA2,3091.54,21,0.047619047619047616,8,2023,0,0,0,0
2023-08-23,PRA3,1262.27,13,0.07692307692307693,8,2023,0,0,0,0
2023-08-24,PRA1,2851.45,23,0.13043478260869565,8,2023,0,0,0,0
2023-08-24,PRA2,1164.83,7,0.0,8,2023,0,0,0,0
2023-08-24,PRA3,1312.59,8,0.125,8,2023,0,0,0,0
2023-08-25,PRA1,2230.62,22,0.13636363636363635,8,2023,0,0,0,0
2023-08-25,PRA2,1955.89,24,0.041666666666666664,8,2023,0,0,0,0
2023-08-25,PRA3,527.33,6,0.16666666666666666,8,2023,0,0,0,0
2023-08-26,PRA1,1681.6200000000001,16,0.125,8,2023,1,0,0,0
2023-08-26,PRA2,2643.54,13,0.0,8,2023,1,0,0,0
2023-08-26,PRA3,895.27,5,0.0,8,2023,1,0,0,0
2023-08-27,PRA1,1809.4199999999998,15,0.06666666666666667,8,2023,1,0,0,0
2023-08-27,PRA2,2073.71,13,0.15384615384615385,8,2023,1,0,0,0
2023-08-27,PRA3,1562.0,9,0.1111111111111111,8,2023,1,0,0,0
2023-08-28,PRA1,2500.62,20,0.05,8,2023,0,0,0,0
2023-08-28,PRA2,3539.32,25,0.04,8,2023,0,0,0,0
2023-08-28,PRA3,1121.41,10,0.0,8,2023,0,0,0,0
2023-08-29,PRA1,3174.23,25,0.12,8,2023,0,0,0,0
2023-08-29,PRA2,1268.32,19,0.15789473684210525,8,2023,0,0,0,0
2023-08-29,PRA3,2083.24,9,0.0,8,2023,0,0,0,0
2023-08-30,PRA1,3507.4,23,0.0,8,2023,0,0,0,0
2023-08-30,PRA2,1984.3000000000002,19,0.10526315789473684,8,2023,0,0,0,0
2023-08-30,PRA3,2108.41,10,0.1,8,2023,0,0,0,0
2023-08-31,PRA1,2275.36,16,0.0625,8,2023,0,0,0,1
2023-08-31,PRA2,1271.0,18,0.16666666666666666,8,2023,0,0,0,1
2023-08-31,PRA3,545.62,8,0.125,8,2023,0,0,0,1
2023-09-01,PRA1,1967.95,16,0.0,9,2023,0,0,0,0
2023-09-01,PRA2,1790.8700000000001,14,0.07142857142857142,9,2023,0,0,0,0
2023-09-01,PRA3,1887.34,13,0.07692307692307693,9,2023,0,0,0,0
2023-09-02,PRA1,1843.23,14,0.0,9,2023,1,0,0,0
2023-09-02,PRA2,1817.65,14,0.14285714285714285,9,2023,1,0,0,0
2023-09-02,PRA3,1752.04,10,0.0,9,2023,1,0,0,0
2023-09-03,PRA1,2486.7799999999997,26,0.07692307692307693,9,2023,1,0,0,0
2023-09-03,PRA2,2960.07,20,0.05,9,2023,1,0,0,0
2023-09-03,PRA3,680.74,8,0.25,9,2023,1,0,0,0
2023-09-04,PRA1,3048.31,16,0.0,9,2023,0,1,0,0
2023-09-04,PRA2,2779.43,14,0.0,9,2023,0,1,0,0
2023-09-04,PRA3,2843.48,17,0.0,9,2023,0,1,0,0
2023-09-05,PRA1,5163.22,26,0.07692307692307693,9,2023,0,0,0,0
2023-09-05,PRA2,3200.71,19,0.0,9,2023,0,0,0,0
2023-09-05,PRA3,1586.19,15,0.06666666666666667,9,2023,0,0,0,0
2023-09-06,PRA1,2638.71,20,0.0,9,2023,0,0,0,0
2023-09-06,PRA2,3066.6,20,0.05,9,2023,0,0,0,0
2023-09-06,PRA3,2223.08,18,0.05555555555555555,9,2023,0,0,0,0
2023-09-07,PRA1,1604.93,25,0.2,9,2023,0,0,0,0
2023-09-07,PRA2,1682.53,17,0.058823529411764705,9,2023,0,0,0,0
2023-09-07,PRA3,1272.0,11,0.18181818181818182,9,2023,0,0,0,0
2023-09-08,PRA1,3164.9,23,0.043478260869565216,9,2023,0,0,0,0
2023-09-08,PRA2,1583.76,18,0.05555555555555555,9,2023,0,0,0,0
2023-09-08,PRA3,3470.75,12,0.08333333333333333,9,2023,0,0,0,0
2023-09-09,PRA1,2479.79,17,0.0,9,2023,1,0,0,0
2023-09-09,PRA2,1664.61,18,0.1111111111111111,9,2023,1,0,0,0
2023-09-09,PRA3,2834.98,9,0.0,9,2023,1,0,0,0
2023-09-10,PRA1,3267.2,25,0.0,9,2023,1,0,0,0
2023-09-10,PRA2,1731.53,12,0.08333333333333333,9,2023,1,0,0,0
2023-09-10,PRA3,623.78,7,0.0,9,2023,1,0,0,0
2023-09-11,PRA1,3360.26,32,0.15625,9,2023,0,0,0,0
2023-09-11,PRA2,1615.8799999999999,19,0.05263157894736842,9,2023,0,0,0,0
2023-09-11,PRA3,391.62,4,0.0,9,2023,0,0,0,0
2023-09-12,PRA1,3154.92,24,0.16666666666666666,9,2023,0,0,0,0
2023-09-12,PRA2,2182.78,13,0.07692307692307693,9,2023,0,0,0,0
2023-09-12,PRA3,877.07,8,0.0,9,2023,0,0,0,0
2023-09-13,PRA1,2000.08,19,0.05263157894736842,9,2023,0,0,0,0
2023-09-13,PRA2,2052.59,15,0.0,9,2023,0,0,0,0
2023-09-13,PRA3,2167.03,15,0.06666666666666667,9,2023,0,0,0,0
2023-09-14,PRA1,3059.58,20,0.2,9,2023,0,0,0,0
2023-09-14,PRA2,1479.93,16,0.0625,9,2023,0,0,0,0
2023-09-14,PRA3,1237.82,9,0.1111111111111111,9,2023,0,0,0,0
2023-09-15,PRA1,1978.73,18,0.05555555555555555,9,2023,0,0,0,0
2023-09-15,PRA2,3429.15,18,0.05555555555555555,9,2023,0,0,0,0
2023-09-15,PRA3,1677.46,14,0.14285714285714285,9,2023,0,0,0,0
2023-09-16,PRA1,1848.4,15,0.0,9,2023,1,0,0,0
2023-09-16,PRA2,1883.45,19,0.0,9,2023,1,0,0,0
2023-09-16,PRA3,816.38,9,0.0,9,2023,1,0,0,0
2023-09-17,PRA1,3135.37,22,0.045454545454545456,9,2023,1,0,0,0
2023-09-17,PRA2,3045.36,26,0.07692307692307693,9,2023,1,0,0,0
2023-09-17,PRA3,3529.27,15,0.0,9,2023,1,0,0,0
2023-09-18,PRA1,4096.05,28,0.17857142857142858,9,2023,0,0,0,0
2023-09-18,PRA2,1486.99,10,0.1,9,2023,0,0,0,0
2023-09-18,PRA3,943.24,6,0.0,9,2023,0,0,0,0
2023-09-19,PRA1,3567.94,22,0.045454545454545456,9,2023,0,0,0,0
2023-09-19,PRA2,581.52,9,0.1111111111111111,9,2023,0,0,0,0
2023-09-19,PRA3,3432.89,21,0.14285714285714285,9,2023,0,0,0,0
2023-09-20,PRA1,4534.09,29,0.034482758620689655,9,2023,0,0,0,0
2023-09-20,PRA2,4163.09,20,0.05,9,2023,0,0,0,0
2023-09-20,PRA3,1905.74,13,0.07692307692307693,9,2023,0,0,0,0
2023-09-21,PRA1,2907.67,18,0.0,9,2023,0,0,0,0
2023-09-21,PRA2,1272.33,16,0.125,9,2023,0,0,0,0
2023-09-21,PRA3,1250.54,10,0.0,9,2023,0,0,0,0
2023-09-22,PRA1,3268.8,17,0.0,9,2023,0,0,0,0
2023-09-22,PRA2,1453.84,13,0.3076923076923077,9,2023,0,0,0,0
2023-09-22,PRA3,504.09999999999997,6,0.0,9,2023,0,0,0,0
2023-09-23,PRA1,2518.05,19,0.05263157894736842,9,2023,1,0,0,0
2023-09-23,PRA2,1690.19,9,0.0,9,2023,1,0,0,0
2023-09-23,PRA3,1811.2,11,0.0,9,2023,1,0,0,0
2023-09-24,PRA1,5096.19,31,0.0967741935483871,9,2023,1,0,0,0
2023-09-24,PRA2,883.86,11,0.36363636363636365,9,2023,1,0,0,0
2023-09-24,PRA3,513.97,7,0.0,9,2023,1,0,0,0
2023-09-25,PRA1,3855.52,27,0.1111111111111111,9,2023,0,0,0,0
2023-09-25,PRA2,2643.38,18,0.0,9,2023,0,0,0,0
2023-09-25,PRA3,1985.98,12,0.16666666666666666,9,2023,0,0,0,0
2023-09-26,PRA1,2131.7,26,0.15384615384615385,9,2023,0,0,0,0
2023-09-26,PRA2,1733.27,20,0.05,9,2023,0,0,0,0
2023-09-26,PRA3,454.62,7,0.0,9,2023,0,0,0,0
2023-09-27,PRA1,2445.36,21,0.047619047619047616,9,2023,0,0,0,0
2023-09-27,PRA2,2156.4,19,0.05263157894736842,9,2023,0,0,0,0
2023-09-27,PRA3,1076.32,10,0.0,9,2023,0,0,0,0
2023-09-28,PRA1,2651.87,24,0.125,9,2023,0,0,0,0
2023-09-28,PRA2,1645.43,12,0.08333333333333333,9,2023,0,0,0,0
2023-09-28,PRA3,2066.38,10,0.1,9,2023,0,0,0,0
2023-09-29,PRA1,2632.46,22,0.09090909090909091,9,2023,0,0,0,0
2023-09-29,PRA2,2578.5299999999997,16,0.125,9,2023,0,0,0,0
2023-09-29,PRA3,1814.23,10,0.0,9,2023,0,0,0,0
2023-09-30,PRA1,2610.09,19,0.10526315789473684,9,2023,1,0,0,1
2023-09-30,PRA2,1393.74,7,0.14285714285714285,9,2023,1,0,0,1
2023-09-30,PRA3,706.4,6,0.16666666666666666,9,2023,1,0,0,1
2023-10-01,PRA1,1943.19,19,0.05263157894736842,10,2023,1,0,0,0
2023-10-01,PRA2,1752.54,14,0.07142857142857142,10,2023,1,0,0,0
2023-10-01,PRA3,1103.92,12,0.08333333333333333,10,2023,1,0,0,0
2023-10-02,PRA1,4754.76,29,0.0,10,2023,0,0,0,0
2023-10-02,PRA2,1920.96,13,0.0,10,2023,0,0,0,0
2023-10-02,PRA3,592.48,7,0.0,10,2023,0,0,0,0
2023-10-03,PRA1,2880.36,27,0.18518518518518517,10,2023,0,0,0,0
2023-10-03,PRA2,1405.33,10,0.1,10,2023,0,0,0,0
2023-10-03,PRA3,724.62,7,0.0,10,2023,0,0,0,0
2023-10-04,PRA1,3215.21,25,0.0,10,2023,0,0,0,0
2023-10-04,PRA2,2553.59,15,0.0,10,2023,0,0,0,0
2023-10-04,PRA3,1643.81,10,0.0,10,2023,0,0,0,0
2023-10-05,PRA1,2510.68,22,0.045454545454545456,10,2023,0,0,0,0
2023-10-05,PRA2,1673.5,20,0.3,10,2023,0,0,0,0
2023-10-05,PRA3,1261.88,10,0.0,10,2023,0,0,0,0
2023-10-06,PRA1,2538.27,24,0.125,10,2023,0,0,0,0
2023-10-06,PRA2,2702.09,16,0.0,10,2023,0,0,0,0
2023-10-06,PRA3,1887.8,13,0.0,10,2023,0,0,0,0
2023-10-07,PRA1,2296.02,18,0.05555555555555555,10,2023,1,0,0,0
2023-10-07,PRA2,2923.91,21,0.0,10,2023,1,0,0,0
2023-10-07,PRA3,1565.8700000000001,13,0.07692307692307693,10,2023,1,0,0,0
2023-10-08,PRA1,4961.5,30,0.03333333333333333,10,2023,1,0,0,0
2023-10-08,PRA2,2536.37,17,0.058823529411764705,10,2023,1,0,0,0
2023-10-08,PRA3,1667.2,14,0.07142857142857142,10,2023,1,0,0,0
2023-10-09,PRA1,2140.95,23,0.08695652173913043,10,2023,0,1,0,0
2023-10-09,PRA2,1563.8700000000001,14,0.0,10,2023,0,1,0,0
2023-10-09,PRA3,1641.76,9,0.0,10,2023,0,1,0,0
2023-10-10,PRA1,4698.52,38,0.10526315789473684,10,2023,0,0,0,0
2023-10-10,PRA2,1838.65,20,0.1,10,2023,0,0,0,0
2023-10-10,PRA3,1315.92,14,0.0,10,2023,0,0,0,0
2023-10-11,PRA1,3414.85,27,0.18518518518518517,10,2023,0,0,0,0
2023-10-11,PRA2,1974.05,15,0.06666666666666667,10,2023,0,0,0,0
2023-10-11,PRA3,1065.6,8,0.0,10,2023,0,0,0,0
2023-10-12,PRA1,5036.32,26,0.0,10,2023,0,0,0,0
2023-10-12,PRA2,1861.4099999999999,15,0.13333333333333333,10,2023,0,0,0,0
2023-10-12,PRA3,0.0,1,1.0,10,2023,0,0,0,0
2023-10-13,PRA1,1856.08,16,0.0625,10,2023,0,0,0,0
2023-10-13,PRA2,3231.58,19,0.05263157894736842,10,2023,0,0,0,0
2023-10-13,PRA3,1274.56,11,0.09090909090909091,10,2023,0,0,0,0
2023-10-14,PRA1,1147.76,14,0.14285714285714285,10,2023,1,0,0,0
2023-10-14,PRA2,1276.89,14,0.14285714285714285,10,2023,1,0,0,0
2023-10-14,PRA3,610.9100000000001,6,0.3333333333333333,10,2023,1,0,0,0
2023-10-15,PRA1,3335.2,24,0.0,10,2023,1,0,0,0
2023-10-15,PRA2,2220.8,19,0.05263157894736842,10,2023,1,0,0,0
2023-10-15,PRA3,1197.31,10,0.1,10,2023,1,0,0,0
2023-10-16,PRA1,3072.83,25,0.04,10,2023,0,0,0,0
2023-10-16,PRA2,1368.8799999999999,15,0.06666666666666667,10,2023,0,0,0,0
2023-10-16,PRA3,1178.84,10,0.1,10,2023,0,0,0,0
2023-10-17,PRA1,2108.93,21,0.0,10,2023,0,0,0,0
2023-10-17,PRA2,2244.0,22,0.045454545454545456,10,2023,0,0,0,0
2023-10-17,PRA3,1688.52,7,0.0,10,2023,0,0,0,0
2023-10-18,PRA1,2445.52,23,0.08695652173913043,10,2023,0,0,0,0
2023-10-18,PRA2,764.44,7,0.0,10,2023,0,0,0,0
2023-10-18,PRA3,1991.03,14,0.0,10,2023,0,0,0,0
2023-10-19,PRA1,3236.99,25,0.04,10,2023,0,0,0,0
2023-10-19,PRA2,3130.72,25,0.08,10,2023,0,0,0,0
2023-10-19,PRA3,892.87,11,0.09090909090909091,10,2023,0,0,0,0
2023-10-20,PRA1,2834.2,26,0.11538461538461539,10,2023,0,0,0,0
2023-10-20,PRA2,2106.0099999999998,10,0.1,10,2023,0,0,0,0
2023-10-20,PRA3,2052.2200000000003,15,0.0,10,2023,0,0,0,0
2023-10-21,PRA1,2255.43,17,0.0,10,2023,1,0,0,0
2023-10-21,PRA2,1880.26,13,0.07692307692307693,10,2023,1,0,0,0
2023-10-21,PRA3,2535.15,13,0.07692307692307693,10,2023,1,0,0,0
2023-10-22,PRA1,2932.4700000000003,24,0.125,10,2023,1,0,0,0
2023-10-22,PRA2,590.94,6,0.0,10,2023,1,0,0,0
2023-10-22,PRA3,1807.49,17,0.0,10,2023,1,0,0,0
2023-10-23,PRA1,2261.54,29,0.034482758620689655,10,2023,0,0,0,0
2023-10-23,PRA2,1743.32,14,0.14285714285714285,10,2023,0,0,0,0
2023-10-23,PRA3,634.96,10,0.0,10,2023,0,0,0,0
2023-10-24,PRA1,2144.94,22,0.09090909090909091,10,2023,0,0,0,0
2023-10-24,PRA2,1561.47,14,0.21428571428571427,10,2023,0,0,0,0
2023-10-24,PRA3,1474.79,6,0.0,10,2023,0,0,0,0
2023-10-25,PRA1,3201.75,25,0.2,10,2023,0,0,0,0
2023-10-25,PRA2,3671.23,19,0.05263157894736842,10,2023,0,0,0,0
2023-10-25,PRA3,2721.46,11,0.18181818181818182,10,2023,0,0,0,0
2023-10-26,PRA1,1747.81,15,0.0,10,2023,0,0,0,0
2023-10-26,PRA2,2519.87,23,0.08695652173913043,10,2023,0,0,0,0
2023-10-26,PRA3,682.08,11,0.18181818181818182,10,2023,0,0,0,0
2023-10-27,PRA1,3188.7599999999998,23,0.13043478260869565,10,2023,0,0,0,0
2023-10-27,PRA2,2397.44,13,0.07692307692307693,10,2023,0,0,0,0
2023-10-27,PRA3,1064.94,7,0.0,10,2023,0,0,0,0
2023-10-28,PRA1,2066.39,22,0.18181818181818182,10,2023,1,0,0,0
2023-10-28,PRA2,1198.6,15,0.13333333333333333,10,2023,1,0,0,0
2023-10-28,PRA3,762.25,9,0.1111111111111111,10,2023,1,0,0,0
2023-10-29,PRA1,4816.27,25,0.08,10,2023,1,0,0,0
2023-10-29,PRA2,747.9399999999999,10,0.1,10,2023,1,0,0,0
2023-10-29,PRA3,1091.14,14,0.07142857142857142,10,2023,1,0,0,0
2023-10-30,PRA1,2617.7,27,0.1111111111111111,10,2023,0,0,0,0
2023-10-30,PRA2,2251.18,17,0.058823529411764705,10,2023,0,0,0,0
2023-10-30,PRA3,1035.98,14,0.42857142857142855,10,2023,0,0,0,0
2023-10-31,PRA1,2584.42,23,0.043478260869565216,10,2023,0,0,0,1
2023-10-31,PRA2,2812.84,19,0.05263157894736842,10,2023,0,0,0,1
2023-10-31,PRA3,1829.5,12,0.16666666666666666,10,2023,0,0,0,1
2023-11-01,PRA1,3068.91,26,0.15384615384615385,11,2023,0,0,1,0
2023-11-01,PRA2,3369.85,23,0.08695652173913043,11,2023,0,0,1,0
2023-11-01,PRA3,1675.94,14,0.14285714285714285,11,2023,0,0,1,0
